Time (s),Altitude (m),latitude,longitude
13.411543038731597,2511.503963985906,32.99516954856806,-106.97498433757299
13.435525267605938,2514.609738200637,32.995178317180965,-106.97498412696848
13.459507496480278,2517.7086925021254,32.99518708241312,-106.97498391532892
13.483489725354618,2520.800832130616,32.995195844278804,-106.97498370266098
13.507471954228958,2523.8861623113917,32.99520460279212,-106.97498348897113
13.531454183103298,2526.9646882603975,32.995213357966946,-106.97498327426574
13.555436411977638,2530.0364151874255,32.995222109816815,-106.9749830585508
13.579418640851978,2533.1013482985672,32.995230858354844,-106.9749828418319
13.603400869726318,2536.1594927991646,32.99523960359366,-106.97498262411408
13.627383098600658,2539.210853896851,32.99524834554532,-106.97498240540182
13.651365327474998,2542.255436803846,32.99525708422137,-106.97498218569895
13.675347556349339,2545.2932467383293,32.995265819632706,-106.9749819650087
13.699329785223679,2548.3242889252238,32.99527455178959,-106.97498174333353
13.723312014098019,2551.3485685951637,32.995283280701685,-106.97498152067519
13.747294242972359,2554.3660909822192,32.99529200637802,-106.97498129703474
13.771276471846699,2557.37686132316,32.995300728827,-106.97498107241256
13.795258700721039,2560.380884858898,32.99530944805648,-106.97498084680834
13.822058533949484,2563.7298667238892,32.995319187883524,-106.97498059353548
13.848858367177929,2567.070437206012,32.995328923708804,-106.97498033903308
13.875658200406374,2570.402603629737,32.9953386555412,-106.97498008329828
13.902458033634819,2573.7263733135833,32.99534838338905,-106.97497982632758
13.929257866863264,2577.0417535663883,32.99535810726031,-106.97497956811692
13.956057700091709,2580.348751683645,32.99536782716253,-106.97497930866183
13.982857533320153,2583.6473749421343,32.99537754310314,-106.97497904795767
14.009657366548598,2586.937630592736,32.99538725508942,-106.97497878599977
14.036457199777043,2590.2195258524957,32.99539696312874,-106.9749785227835
14.063257033005488,2593.4930678988735,32.995406667228586,-106.97497825830445
14.090056866233933,2596.7582638676286,32.99541636739668,-106.97497799255848
14.116856699462378,2600.0151208521033,32.99542606364104,-106.97497772554192
14.143656532690823,2603.263645901014,32.99543575597016,-106.9749774572516
14.170456365919268,2606.5038460147352,32.99544544439296,-106.97497718768501
14.197256199147713,2609.73572814213,32.99545512891889,-106.97497691684028
14.224056032376158,2612.9592991791174,32.99546480955792,-106.97497664471622
14.250855865604603,2616.1745659683834,32.99547448632062,-106.97497637131244
14.277655698833048,2619.3815352993024,32.995484159218044,-106.97497609662922
14.304455532061493,2622.580213907773,32.99549382826191,-106.9749758206677
14.331255365289937,2625.770608474749,32.995503493464376,-106.97497554342961
14.358055198518382,2628.952725625271,32.995513154838115,-106.97497526491746
14.384855031746827,2632.1265719312482,32.99552281239625,-106.97497498513432
14.411654864975272,2635.2921539173863,32.99553246615228,-106.97497470408383
14.438454698203717,2638.449478066072,32.99554211612008,-106.97497442177018
14.465254531432162,2641.5985508196914,32.99555176231379,-106.97497413819787
14.492054364660607,2644.7393785828112,32.995561404747775,-106.97497385337168
14.518854197889052,2647.87196772586,32.995571043436534,-106.97497356729667
14.545654031117497,2650.996324589157,32.99558067839453,-106.97497327997802
14.572453864345942,2654.112455486126,32.99559030963629,-106.974972991421
14.599253697574387,2657.2203667062236,32.9955999371762,-106.97497270163089
14.626053530802832,2660.320064516711,32.99560956102855,-106.97497241061285
14.652853364031277,2663.4115551632763,32.99561918120734,-106.97497211837181
14.679653197259722,2666.494844872114,32.99562879772635,-106.97497182491254
14.706453030488166,2669.5699398546853,32.99563841059902,-106.97497153023946
14.733252863716611,2672.636846312656,32.99564801983848,-106.97497123435666
14.760052696945056,2675.6955704401657,32.99565762545748,-106.97497093726787
14.786852530173501,2678.7461184237395,32.995667227468395,-106.97497063897634
14.813652363401946,2681.788496442146,32.995676825883166,-106.97497033948487
